CompoundName	TargetGene	PubchemCID	InKey	ClinicalPhase	MOA	DiseaseArea	Indication
nafcillin	CYP1A2	8982	GPXLMGHLHQJAGZ-JTDSTZFVSA-N	Launched	bacterial cell wall synthesis inhibitor	infectious disease	gram-positive bacterial infections
nafcillin	CYP3A4	8982	GPXLMGHLHQJAGZ-JTDSTZFVSA-N	Launched	bacterial cell wall synthesis inhibitor	infectious disease	gram-positive bacterial infections
nafcillin	SLC22A6	8982	GPXLMGHLHQJAGZ-JTDSTZFVSA-N	Launched	bacterial cell wall synthesis inhibitor	infectious disease	gram-positive bacterial infections
naftopidil	ADRA1A	6603939	HRRBJVNMSRJFHQ-HXUWFJFHSA-N	Launched	adrenergic receptor antagonist	urology	benign prostatic hyperplasia (BPH)
nalbuphine	OPRD1	5311304	NETZHAKZCGBWSS-CEDHKZHLSA-N	Launched	opioid receptor agonist|opioid receptor antagonist	neurology/psychiatry	pain relief
nalbuphine	OPRK1	5311304	NETZHAKZCGBWSS-CEDHKZHLSA-N	Launched	opioid receptor agonist|opioid receptor antagonist	neurology/psychiatry	pain relief
nalbuphine	OPRM1	5311304	NETZHAKZCGBWSS-CEDHKZHLSA-N	Launched	opioid receptor agonist|opioid receptor antagonist	neurology/psychiatry	pain relief
nalfurafine	OPRK1	6445230	XGZZHZMWIXFATA-UEZBDDGYSA-N	Launched	opioid receptor agonist	nephrology	uremic pruritus
nalfurafine	OPRM1	6445230	XGZZHZMWIXFATA-UEZBDDGYSA-N	Launched	opioid receptor agonist	nephrology	uremic pruritus
nalmefene	OPRD1	5284594	WJBLNOPPDWQMCH-MBPVOVBZSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
nalmefene	OPRK1	5284594	WJBLNOPPDWQMCH-MBPVOVBZSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
nalmefene	OPRM1	5284594	WJBLNOPPDWQMCH-MBPVOVBZSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
naloxegol	OPRM1	56959087	XNKCCCKFOQNXKV-ZRSCBOBOSA-N	Launched	opioid receptor antagonist	gastroenterology	constipation
naloxone	CREB1	5284596	UZHSEJADLWPNLE-GRGSLBFTSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
naloxone	ESR1	5284596	UZHSEJADLWPNLE-GRGSLBFTSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
naloxone	OPRD1	5284596	UZHSEJADLWPNLE-GRGSLBFTSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
naloxone	OPRK1	5284596	UZHSEJADLWPNLE-GRGSLBFTSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
naloxone	OPRM1	5284596	UZHSEJADLWPNLE-GRGSLBFTSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
naloxone	TLR4	5284596	UZHSEJADLWPNLE-GRGSLBFTSA-N	Launched	opioid receptor antagonist	pulmonary	respiratory depression
naloxone-benzoylhydrazone	OPRK1	9601084	AKXCFAYOTIEFOH-XTNAHFASSA-N	Preclinical	opioid receptor antagonist	NA	NA
naloxone-benzoylhydrazone	OPRM1	9601084	AKXCFAYOTIEFOH-XTNAHFASSA-N	Preclinical	opioid receptor antagonist	NA	NA
naltrexone	OPRD1	5360515	DQCKKXVULJGBQN-XFWGSAIBSA-N	Launched	opioid receptor antagonist	neurology/psychiatry	abstinence from alcohol
naltrexone	OPRK1	5360515	DQCKKXVULJGBQN-XFWGSAIBSA-N	Launched	opioid receptor antagonist	neurology/psychiatry	abstinence from alcohol
naltrexone	OPRM1	5360515	DQCKKXVULJGBQN-XFWGSAIBSA-N	Launched	opioid receptor antagonist	neurology/psychiatry	abstinence from alcohol
naltrexone	SIGMAR1	5360515	DQCKKXVULJGBQN-XFWGSAIBSA-N	Launched	opioid receptor antagonist	neurology/psychiatry	abstinence from alcohol
naltriben	OPRD1	5486827	ZHVWWEYETMPAMX-IFKAHUTRSA-N	Preclinical	opioid receptor antagonist	NA	NA
naltriben	OPRK1	5486827	ZHVWWEYETMPAMX-IFKAHUTRSA-N	Preclinical	opioid receptor antagonist	NA	NA
naltriben	OPRM1	5486827	ZHVWWEYETMPAMX-IFKAHUTRSA-N	Preclinical	opioid receptor antagonist	NA	NA
naltrindole	OPRD1	5497186	WIYUZYBFCWCCQJ-IFKAHUTRSA-N	Preclinical	opioid receptor antagonist	NA	NA
naltrindole	OPRK1	5497186	WIYUZYBFCWCCQJ-IFKAHUTRSA-N	Preclinical	opioid receptor antagonist	NA	NA
naltrindole	OPRM1	5497186	WIYUZYBFCWCCQJ-IFKAHUTRSA-N	Preclinical	opioid receptor antagonist	NA	NA
NAN-190	ADRA1A	4431	SJDOMIRMMUGQQK-UHFFFAOYSA-N	Preclinical	serotonin receptor agonist	NA	NA
NAN-190	ADRA1B	4431	SJDOMIRMMUGQQK-UHFFFAOYSA-N	Preclinical	serotonin receptor agonist	NA	NA
NAN-190	ADRA1D	4431	SJDOMIRMMUGQQK-UHFFFAOYSA-N	Preclinical	serotonin receptor agonist	NA	NA
NAN-190	HTR1A	4431	SJDOMIRMMUGQQK-UHFFFAOYSA-N	Preclinical	serotonin receptor agonist	NA	NA
NAN-190	HTR1F	4431	SJDOMIRMMUGQQK-UHFFFAOYSA-N	Preclinical	serotonin receptor agonist	NA	NA
napabucasin	STAT3	10331844	DPHUWDIXHNQOSY-UHFFFAOYSA-N	Phase 3	STAT inhibitor	NA	NA
naphazoline	ADRA1A	4436	CNIIGCLFLJGOGP-UHFFFAOYSA-N	Launched	adrenergic receptor agonist	ophthalmology	eye irritation
naphazoline	ADRA2A	4436	CNIIGCLFLJGOGP-UHFFFAOYSA-N	Launched	adrenergic receptor agonist	ophthalmology	eye irritation
naproxen	PTGS1	156391	CMWTZPSULFXXJA-VIFPVBQESA-N	Launched	cyclooxygenase inhibitor	neurology/psychiatry|rheumatology|dental|otolaryngology|endocrinology	pain relief|rheumatoid arthritis|headache|toothache|backache|muscle pain|common cold|fever
naproxen	PTGS2	156391	CMWTZPSULFXXJA-VIFPVBQESA-N	Launched	cyclooxygenase inhibitor	neurology/psychiatry|rheumatology|dental|otolaryngology|endocrinology	pain relief|rheumatoid arthritis|headache|toothache|backache|muscle pain|common cold|fever
naratriptan	HTR1A	4440	AMKVXSZCKVJAGH-UHFFFAOYSA-N	Launched	serotonin receptor agonist	neurology/psychiatry	migraine headache
naratriptan	HTR1B	4440	AMKVXSZCKVJAGH-UHFFFAOYSA-N	Launched	serotonin receptor agonist	neurology/psychiatry	migraine headache
naratriptan	HTR1D	4440	AMKVXSZCKVJAGH-UHFFFAOYSA-N	Launched	serotonin receptor agonist	neurology/psychiatry	migraine headache
naratriptan	HTR1E	4440	AMKVXSZCKVJAGH-UHFFFAOYSA-N	Launched	serotonin receptor agonist	neurology/psychiatry	migraine headache
naratriptan	HTR1F	4440	AMKVXSZCKVJAGH-UHFFFAOYSA-N	Launched	serotonin receptor agonist	neurology/psychiatry	migraine headache
naringenin	CYP19A1	439246	FTVWIRXFELQLPI-ZDUSSCGKSA-N	Phase 1	aromatase inhibitor|TRPV antagonist	NA	NA
naringenin	CYP1B1	439246	FTVWIRXFELQLPI-ZDUSSCGKSA-N	Phase 1	aromatase inhibitor|TRPV antagonist	NA	NA
naringenin	ESR2	439246	FTVWIRXFELQLPI-ZDUSSCGKSA-N	Phase 1	aromatase inhibitor|TRPV antagonist	NA	NA
naringenin	GLO1	439246	FTVWIRXFELQLPI-ZDUSSCGKSA-N	Phase 1	aromatase inhibitor|TRPV antagonist	NA	NA
naringenin	HSD17B1	439246	FTVWIRXFELQLPI-ZDUSSCGKSA-N	Phase 1	aromatase inhibitor|TRPV antagonist	NA	NA
naringeninic-acid	HCAR2	637542	NGSWKAQJJWESNS-ZZXKWVIFSA-N	Phase 1		NA	NA
naringeninic-acid	PTGR1	637542	NGSWKAQJJWESNS-ZZXKWVIFSA-N	Phase 1		NA	NA
naringin	SLCO1A2	442428	DFPMSGMNTNDNHN-ZPHOTFPESA-N	Preclinical	cytochrome P450 inhibitor	NA	NA
NAS-181	HTR1B	9955015	RTKDBEOSPDFLGD-QGZVFWFLSA-N	Preclinical	serotonin receptor antagonist	NA	NA
nastorazepide	CCKBR	9872609	VIJCCFFEBCOOIE-JOCHJYFZSA-N	Phase 2	CCK receptor antagonist	NA	NA
nateglinide	ABCC8	NA	OELFLUMRDSZNSF-BRWVUGGUSA-N	Launched	insulin secretagogue	endocrinology	diabetes mellitus
nateglinide	KCNJ10	NA	OELFLUMRDSZNSF-BRWVUGGUSA-N	Launched	insulin secretagogue	endocrinology	diabetes mellitus
nateglinide	KCNJ11	NA	OELFLUMRDSZNSF-BRWVUGGUSA-N	Launched	insulin secretagogue	endocrinology	diabetes mellitus
nateglinide	PPARG	NA	OELFLUMRDSZNSF-BRWVUGGUSA-N	Launched	insulin secretagogue	endocrinology	diabetes mellitus
NAV-26	SCN9A	60201418	ICGMZCVSHDKQTE-IBGZPJMESA-N	Preclinical	voltage-gated sodium channel blocker	NA	NA
navarixin	CXCR1	9865554	RXIUEIPPLAFSDF-CYBMUJFWSA-N	Phase 2	CC chemokine receptor antagonist	NA	NA
navarixin	CXCR2	9865554	RXIUEIPPLAFSDF-CYBMUJFWSA-N	Phase 2	CC chemokine receptor antagonist	NA	NA
navitoclax	BCL2	24978538	JLYAXFNOILIKPP-KXQOOQHDSA-N	Phase 2	BCL inhibitor	NA	NA
navitoclax	BCL2L1	24978538	JLYAXFNOILIKPP-KXQOOQHDSA-N	Phase 2	BCL inhibitor	NA	NA
navitoclax	BCL2L2	24978538	JLYAXFNOILIKPP-KXQOOQHDSA-N	Phase 2	BCL inhibitor	NA	NA
NBI-27914	CRHR1	176157	KNADXBVKFAUMCR-UHFFFAOYSA-N	Preclinical	corticotropin releasing factor receptor antagonist	NA	NA
NBI-74330-(+/-)	CXCR3	45784923	XMRGQUDUVGRCBS-HXUWFJFHSA-N	Preclinical	CC chemokine receptor antagonist	NA	NA
NBQX	GRIA1	3272524	UQNAFPHGVPVTAL-UHFFFAOYSA-N	Preclinical	glutamate receptor antagonist	NA	NA
NBQX	GRIA2	3272524	UQNAFPHGVPVTAL-UHFFFAOYSA-N	Preclinical	glutamate receptor antagonist	NA	NA
NBQX	GRIA3	3272524	UQNAFPHGVPVTAL-UHFFFAOYSA-N	Preclinical	glutamate receptor antagonist	NA	NA
NBQX	GRIA4	3272524	UQNAFPHGVPVTAL-UHFFFAOYSA-N	Preclinical	glutamate receptor antagonist	NA	NA
NBQX	GRIK1	3272524	UQNAFPHGVPVTAL-UHFFFAOYSA-N	Preclinical	glutamate receptor antagonist	NA	NA
NBQX	GRIN1	3272524	UQNAFPHGVPVTAL-UHFFFAOYSA-N	Preclinical	glutamate receptor antagonist	NA	NA
NBQX	GRIN2A	3272524	UQNAFPHGVPVTAL-UHFFFAOYSA-N	Preclinical	glutamate receptor antagonist	NA	NA
NBQX	GRIN2B	3272524	UQNAFPHGVPVTAL-UHFFFAOYSA-N	Preclinical	glutamate receptor antagonist	NA	NA
NCS-382	GABBR1	6604757	UADPGHINQMWEAG-FROQITRMSA-N	Preclinical	GABA receptor antagonist	NA	NA
NCS-382	GABBR2	6604757	UADPGHINQMWEAG-FROQITRMSA-N	Preclinical	GABA receptor antagonist	NA	NA
NCS-382	SLC52A2	6604757	UADPGHINQMWEAG-FROQITRMSA-N	Preclinical	GABA receptor antagonist	NA	NA
NDT-9513727	C5AR1	10210160	ITACCRHKSPSKKL-UHFFFAOYSA-N	Preclinical	complement antagonist	NA	NA
NE-100	SIGMAR1	9841596	YBLIQJGXRLZBCZ-UHFFFAOYSA-N	Phase 2	sigma receptor antagonist	NA	NA
nebivolol	ADRB1	189562	KOHIRBRYDXPAMZ-YHBROIRLSA-N	Launched	adrenergic receptor antagonist	cardiology	hypertension
nebracetam	CHRM1	25136943	LCAFGJGYCUMTGS-NSHDSACASA-N	Phase 3	acetylcholine receptor agonist	NA	NA
NECA	ADORA1	448222	JADDQZYHOWSFJD-FLNNQWSLSA-N	Launched	adenosine receptor agonist	NA	NA
NECA	ADORA2A	448222	JADDQZYHOWSFJD-FLNNQWSLSA-N	Launched	adenosine receptor agonist	NA	NA
NECA	ADORA2B	448222	JADDQZYHOWSFJD-FLNNQWSLSA-N	Launched	adenosine receptor agonist	NA	NA
NECA	ADORA3	448222	JADDQZYHOWSFJD-FLNNQWSLSA-N	Launched	adenosine receptor agonist	NA	NA
necrostatin-1	RIPK1	738301	TXUWMXQFNYDOEZ-NSHDSACASA-N	Preclinical	RIPK inhibitor	NA	NA
necrostatin-2	RIPK2	11288934	WIKGAEMMNQTUGL-SNVBAGLBSA-N	Preclinical	necroptosis inhibitor|RIPK inhibitor	NA	NA
nedocromil	CYSLTR1	50294	RQTOOFIXOKYGAN-UHFFFAOYSA-N	Launched	histamine receptor antagonist	neurology/psychiatry|ophthalmology	itching|conjunctivitis
nedocromil	CYSLTR2	50294	RQTOOFIXOKYGAN-UHFFFAOYSA-N	Launched	histamine receptor antagonist	neurology/psychiatry|ophthalmology	itching|conjunctivitis
nedocromil	FPR1	50294	RQTOOFIXOKYGAN-UHFFFAOYSA-N	Launched	histamine receptor antagonist	neurology/psychiatry|ophthalmology	itching|conjunctivitis
nedocromil	HSP90AA1	50294	RQTOOFIXOKYGAN-UHFFFAOYSA-N	Launched	histamine receptor antagonist	neurology/psychiatry|ophthalmology	itching|conjunctivitis
nedocromil	PTGDR	50294	RQTOOFIXOKYGAN-UHFFFAOYSA-N	Launched	histamine receptor antagonist	neurology/psychiatry|ophthalmology	itching|conjunctivitis
nefazodone	ADRA1A	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	ADRA1B	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	ADRA2A	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	CYP3A4	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	HTR1A	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	HTR2A	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	HTR2C	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	SLC6A2	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	SLC6A3	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefazodone	SLC6A4	4449	VRBKIVRKKCLPHA-UHFFFAOYSA-N	Withdrawn	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor	NA	NA
nefiracetam	CHRM1	71157	NGHTXZCKLWZPGK-UHFFFAOYSA-N	Phase 3	acetylcholine receptor agonist|benzodiazepine receptor agonist	NA	NA
nelarabine	POLA1	3011155	IXOXBSCIXZEQEQ-UHTZMRCNSA-N	Launched	DNA synthesis inhibitor|T cell inhibitor	hematologic malignancy	acute lymphoblastic leukemia (ALL)
nelfinavir	CYP1A2	64143	"InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1"	Launched	HIV protease inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nelfinavir	CYP2B6	64143	"InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1"	Launched	HIV protease inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nelfinavir	CYP2C19	64143	"InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1"	Launched	HIV protease inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nelfinavir	CYP2C9	64143	"InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1"	Launched	HIV protease inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nelfinavir	CYP2D6	64143	"InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1"	Launched	HIV protease inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nelfinavir	CYP3A4	64143	"InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1"	Launched	HIV protease inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nelfinavir	CYP3A7	64143	"InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1"	Launched	HIV protease inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nemonapride	DRD2	156333	KRVOJOCLBAAKSJ-RDTXWAMCSA-N	Launched	dopamine receptor antagonist	neurology/psychiatry	schizophrenia
nemonapride	DRD3	156333	KRVOJOCLBAAKSJ-RDTXWAMCSA-N	Launched	dopamine receptor antagonist	neurology/psychiatry	schizophrenia
nemonapride	DRD4	156333	KRVOJOCLBAAKSJ-RDTXWAMCSA-N	Launched	dopamine receptor antagonist	neurology/psychiatry	schizophrenia
nemorubicin	TOP1	65907	CTMCWCONSULRHO-UHQPFXKFSA-N	Phase 2	topoisomerase inhibitor	NA	NA
nemorubicin	TOP2A	65907	CTMCWCONSULRHO-UHQPFXKFSA-N	Phase 2	topoisomerase inhibitor	NA	NA
neomycin	CXCR4	8378	PGBHMTALBVVCIT-VCIWKGPPSA-N	Launched	bacterial 30S ribosomal subunit inhibitor	infectious disease|gastroenterology	first-aid antibiotic|hepatic encephalopathy (HE)|intra-abdominal infections
neostigmine	ACHE	4456	ALWKGYPQUAPLQC-UHFFFAOYSA-N	Launched	acetylcholinesterase inhibitor	neurology/psychiatry	myasthenia gravis
nepafenac	PTGS1	151075	QEFAQIPZVLVERP-UHFFFAOYSA-N	Launched	cyclooxygenase inhibitor	ophthalmology	eye inflammation
nepafenac	PTGS2	151075	QEFAQIPZVLVERP-UHFFFAOYSA-N	Launched	cyclooxygenase inhibitor	ophthalmology	eye inflammation
nepicastat	DBH	9796181	YZZVIKDAOTXDEB-JTQLQIEISA-N	Phase 2	dopamine beta hydroxylase inhibitor	NA	NA
neratinib	EGFR	9915743	JWNPDZNEKVCWMY-VQHVLOKHSA-N	Launched	EGFR inhibitor	oncology	breast cancer
neratinib	ERBB2	9915743	JWNPDZNEKVCWMY-VQHVLOKHSA-N	Launched	EGFR inhibitor	oncology	breast cancer
neratinib	KDR	9915743	JWNPDZNEKVCWMY-VQHVLOKHSA-N	Launched	EGFR inhibitor	oncology	breast cancer
neridronic-acid	FDPS	71237	PUUSSSIBPPTKTP-UHFFFAOYSA-N	Launched	bone resorption inhibitor	endocrinology	brittle bone disease|Paget's disease
netupitant	TACR1	6451149	WAXQNWCZJDTGBU-UHFFFAOYSA-N	Launched	tachykinin antagonist	gastroenterology	nausea|vomiting
neuropathiazol	BMP2	11667240	"InChI=1S/C19H18N2O2S/c1-3-23-19(22)15-9-11-16(12-10-15)21(2)17-13-24-18(20-17)14-7-5-4-6-8-14/h4-13H,3H2,1-2H3"	Preclinical	neural stem cell inducer	NA	NA
neuropathiazol	LIF	11667240	"InChI=1S/C19H18N2O2S/c1-3-23-19(22)15-9-11-16(12-10-15)21(2)17-13-24-18(20-17)14-7-5-4-6-8-14/h4-13H,3H2,1-2H3"	Preclinical	neural stem cell inducer	NA	NA
nevirapine	CYP1A2	4463	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Launched	non-nucleoside reverse transcriptase inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nevirapine	CYP2A6	4463	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Launched	non-nucleoside reverse transcriptase inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nevirapine	CYP2B6	4463	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Launched	non-nucleoside reverse transcriptase inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nevirapine	CYP2C9	4463	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Launched	non-nucleoside reverse transcriptase inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nevirapine	CYP2D6	4463	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Launched	non-nucleoside reverse transcriptase inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nevirapine	CYP3A4	4463	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Launched	non-nucleoside reverse transcriptase inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nevirapine	CYP3A5	4463	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Launched	non-nucleoside reverse transcriptase inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
nexturastat-A	HDAC1	71462653	JZWXMCPARMXZQV-UHFFFAOYSA-N	Preclinical	HDAC inhibitor	NA	NA
nexturastat-A	HDAC6	71462653	JZWXMCPARMXZQV-UHFFFAOYSA-N	Preclinical	HDAC inhibitor	NA	NA
NFKB-activation-inhibitor-II	RELA	16760588	YMFNPBSZFWXMAD-UHFFFAOYSA-N	Preclinical	NFkB pathway inhibitor	NA	NA
NG-nitro-arginine	NOS1	440005	MRAUNPAHJZDYCK-BYPYZUCNSA-N	Phase 1	nitric oxide synthase inhibitor	NA	NA
NG-nitro-arginine	NOS2	440005	MRAUNPAHJZDYCK-BYPYZUCNSA-N	Phase 1	nitric oxide synthase inhibitor	NA	NA
NG-nitro-arginine	NOS3	440005	MRAUNPAHJZDYCK-BYPYZUCNSA-N	Phase 1	nitric oxide synthase inhibitor	NA	NA
NGB-2904	DRD3	9891901	YJPWVCIGSHWNON-UHFFFAOYSA-N	Preclinical	dopamine receptor antagonist	NA	NA
NGD-94-1	DRD4	188942	OTVQCHUIPJYASM-UHFFFAOYSA-N	Phase 1	dopamine receptor antagonist	NA	NA
NGD-98-2	CRHR1	9822241	PSUFQBRCUSJTDO-UHFFFAOYSA-N	Preclinical	corticotropin releasing factor receptor antagonist	NA	NA
NHI-2	LDHA	51355147	YPPFWRWCZNXINO-UHFFFAOYSA-N	Preclinical	lactate dehydrogenase inhibitor	NA	NA
NI-57	BRD1	91827373	UEMQPCYDWCSVCU-UHFFFAOYSA-N	Preclinical	bromodomain inhibitor	NA	NA
NI-57	BRPF1	91827373	UEMQPCYDWCSVCU-UHFFFAOYSA-N	Preclinical	bromodomain inhibitor	NA	NA
NI-57	BRPF3	91827373	UEMQPCYDWCSVCU-UHFFFAOYSA-N	Preclinical	bromodomain inhibitor	NA	NA
niacin	DGAT2	938	PVNIIMVLHYAWGP-UHFFFAOYSA-N	Launched	NAD precursor|vitamin B	endocrinology	hypertriglyceridemia
niacin	HCAR1	938	PVNIIMVLHYAWGP-UHFFFAOYSA-N	Launched	NAD precursor|vitamin B	endocrinology	hypertriglyceridemia
niacin	HCAR2	938	PVNIIMVLHYAWGP-UHFFFAOYSA-N	Launched	NAD precursor|vitamin B	endocrinology	hypertriglyceridemia
niacin	HCAR3	938	PVNIIMVLHYAWGP-UHFFFAOYSA-N	Launched	NAD precursor|vitamin B	endocrinology	hypertriglyceridemia
niacin	NNMT	938	PVNIIMVLHYAWGP-UHFFFAOYSA-N	Launched	NAD precursor|vitamin B	endocrinology	hypertriglyceridemia
niacin	QPRT	938	PVNIIMVLHYAWGP-UHFFFAOYSA-N	Launched	NAD precursor|vitamin B	endocrinology	hypertriglyceridemia
nialamide	COMT	4472	NOIIUHRQUVNIDD-UHFFFAOYSA-N	Withdrawn	monoamine oxidase inhibitor	NA	NA
nialamide	MAOA	4472	NOIIUHRQUVNIDD-UHFFFAOYSA-N	Withdrawn	monoamine oxidase inhibitor	NA	NA
nialamide	MAOB	4472	NOIIUHRQUVNIDD-UHFFFAOYSA-N	Withdrawn	monoamine oxidase inhibitor	NA	NA
nicardipine	ADORA3	6603948	ZBBHBTPTTSWHBA-XMMPIXPASA-N	Launched	calcium channel blocker	cardiology	chronic stable angina|hypertension
nicergoline	ADRA1A	34040	YSEXMKHXIOCEJA-FVFQAYNVSA-N	Launched	adrenergic receptor antagonist	rheumatology|neurology/psychiatry|cardiology|hematology	Raynaud's disease|migraine headache|atherosclerosis|thrombosis
niclosamide	STAT3	4477	RJMUSRYZPJIFPJ-UHFFFAOYSA-N	Launched	DNA replication inhibitor|STAT inhibitor	infectious disease	tapeworm
nicorandil	KCNJ11	47528	LBHIOVVIQHSOQN-UHFFFAOYSA-N	Launched	nitric oxide donor|potassium channel activator	cardiology	angina pectoris
nicotinamide	BST1	936	DFPAKSUCGFBDDF-UHFFFAOYSA-N	Launched	protein synthesis stimulant	dermatology	acne vulgaris (AV)
nicotinamide	LDHA	936	DFPAKSUCGFBDDF-UHFFFAOYSA-N	Launched	protein synthesis stimulant	dermatology	acne vulgaris (AV)
