"","cluster","target_gene","approved_name","TruePos","FalsePos","FalseNeg","TrueNeg","TotalCmpdsTested","OddsRatio","p_val","significant"
"3577",91,"PDE5A","phosphodiesterase 5A",1,16,16,1796,1829,7.015625,0.147387922890566,FALSE
"3578",91,"PDE6G","phosphodiesterase 6G",1,3,16,1809,1829,37.6875,0.036693328717711,FALSE
"3579",91,"PDE6H","phosphodiesterase 6H",1,3,16,1809,1829,37.6875,0.036693328717711,FALSE
"3580",91,"PDE9A","phosphodiesterase 9A",1,5,16,1807,1829,22.5875,0.0545611510896331,FALSE
"3581",91,"PTGDR2","prostaglandin D2 receptor 2",1,3,16,1809,1829,37.6875,0.036693328717711,FALSE
"3582",91,"SLC12A1","solute carrier family 12 member 1",2,9,15,1803,1829,26.7111111111111,0.00425905667735322,TRUE
"3583",91,"SLC12A2","solute carrier family 12 member 2",1,3,16,1809,1829,37.6875,0.036693328717711,FALSE
"3584",91,"SLC12A3","solute carrier family 12 member 3",3,12,14,1800,1829,32.1428571428571,0.000283583390349931,TRUE
"3585",91,"SLC22A12","solute carrier family 22 member 12",1,1,16,1811,1829,113.1875,0.0185080390929985,FALSE
"3586",91,"TBXA2R","thromboxane A2 receptor",1,3,16,1809,1829,37.6875,0.036693328717711,FALSE
"3587",91,"TRPV3","transient receptor potential cation channel subfamily V member 3",1,11,16,1801,1829,10.2329545454545,0.106311432089583,FALSE
"3588",92,"ADRA1A","adrenoceptor alpha 1A",1,82,8,1738,1829,2.64939024390244,0.34224046068738,FALSE
"3589",92,"ADRA1B","adrenoceptor alpha 1B",1,59,8,1761,1829,3.73093220338983,0.259821786444549,FALSE
"3590",92,"ADRA1D","adrenoceptor alpha 1D",1,71,8,1749,1829,3.07922535211268,0.30390085909377,FALSE
"3591",92,"AMY1A","amylase alpha 1A",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3592",92,"AMY2A","amylase alpha 2A",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3593",92,"AR","androgen receptor",1,34,8,1786,1829,6.56617647058824,0.159938067186353,FALSE
"3594",92,"DRD1","dopamine receptor D1",1,55,8,1765,1829,4.01136363636364,0.244587050303115,FALSE
"3595",92,"DRD4","dopamine receptor D4",1,54,8,1766,1829,4.08796296296296,0.240735086253669,FALSE
"3596",92,"DRD5","dopamine receptor D5",1,37,8,1783,1829,6.02364864864865,0.172524802396356,FALSE
"3597",92,"ESR1","estrogen receptor 1",1,46,8,1774,1829,4.82065217391304,0.20928535774321,FALSE
"3598",92,"ESR2","estrogen receptor 2",1,28,8,1792,1829,8,0.134252901921722,FALSE
"3599",92,"HRH2","histamine receptor H2",1,15,8,1805,1829,15.0416666666667,0.0761930757648006,FALSE
"3600",92,"MAOA","monoamine oxidase A",1,33,8,1787,1829,6.76893939393939,0.155704832362544,FALSE
"3601",92,"MAOB","monoamine oxidase B",1,24,8,1796,1829,9.35416666666667,0.116743957127171,FALSE
"3602",92,"MGAM","maltase-glucoamylase",1,3,8,1817,1829,75.7083333333333,0.0195540072661788,FALSE
"3603",92,"PTPN7","protein tyrosine phosphatase non-receptor type 7",1,0,8,1820,1829,Inf,0.00492072170585012,TRUE
"3604",92,"SERPINA6","serpin family A member 6",1,17,8,1803,1829,13.2573529411765,0.0853446571637696,FALSE
"3605",92,"SHBG","sex hormone binding globulin",2,29,7,1791,1829,17.6453201970443,0.0092970582577328,FALSE
"3606",92,"SI","sucrase-isomaltase",1,5,8,1815,1829,45.375,0.0292029530490312,FALSE
"3607",92,"SLC22A11","solute carrier family 22 member 11",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3608",92,"SLC22A6","solute carrier family 22 member 6",1,12,8,1808,1829,18.8333333333333,0.0623130657032009,FALSE
"3609",92,"SLC22A8","solute carrier family 22 member 8",1,3,8,1817,1829,75.7083333333333,0.0195540072661788,FALSE
"3610",92,"TRPA1","transient receptor potential cation channel subfamily A member 1",1,45,8,1775,1829,4.93055555555556,0.205273840392414,FALSE
"3611",93,"ESR1","estrogen receptor 1",1,46,3,1779,1829,12.8913043478261,0.0989718651975596,FALSE
"3612",93,"F2","coagulation factor II, thrombin",1,12,3,1813,1829,50.3611111111111,0.0281520051477133,FALSE
"3613",93,"NR1I3","nuclear receptor subfamily 1 group I member 3",1,4,3,1821,1829,151.75,0.0108990849248972,FALSE
"3614",93,"SHBG","sex hormone binding globulin",1,30,3,1795,1829,19.9444444444444,0.0661452496010253,FALSE
"3615",93,"SULT2B1","sulfotransferase family 2B member 1",1,1,3,1824,1829,608,0.00437038570179249,TRUE
"3616",93,"THRA","thyroid hormone receptor alpha",1,5,3,1820,1829,121.333333333333,0.0130681658790095,FALSE
"3617",93,"THRB","thyroid hormone receptor beta",1,6,3,1819,1829,101.055555555556,0.0152336773087864,FALSE
"3618",94,"ABCG2","ATP binding cassette subfamily G member 2 (Junior blood group)",1,7,6,1815,1829,43.2142857142857,0.0302680074066296,FALSE
"3619",94,"AKR1C1","aldo-keto reductase family 1 member C1",1,10,6,1812,1829,30.2,0.0414142446749814,FALSE
"3620",94,"AOX1","aldehyde oxidase 1",1,11,6,1811,1829,27.4393939393939,0.0451051689254081,FALSE
"3621",94,"AR","androgen receptor",1,34,6,1788,1829,8.76470588235294,0.126699685444726,FALSE
"3622",94,"ESR1","estrogen receptor 1",5,42,2,1780,1829,105.952380952381,1.82678874472894e-07,TRUE
"3623",94,"ESR2","estrogen receptor 2",6,23,1,1799,1829,469.304347826087,6.37827713162408e-11,TRUE
"3624",94,"ESRRB","estrogen related receptor beta",1,6,6,1816,1829,50.4444444444444,0.0265279942120545,FALSE
"3625",94,"ESRRG","estrogen related receptor gamma",2,9,5,1813,1829,80.5777777777778,0.000679640282031246,TRUE
"3626",94,"PPARG","peroxisome proliferator activated receptor gamma",1,26,6,1796,1829,11.5128205128205,0.0990251339790508,FALSE
"3627",94,"SLC6A3","solute carrier family 6 member 3",1,55,6,1767,1829,5.35454545454545,0.195905049388286,FALSE
"3628",94,"UGT1A9","UDP glucuronosyltransferase family 1 member A9",1,1,6,1821,1829,303.5,0.00764189396939408,TRUE
"3629",95,"AADAC","arylacetamide deacetylase",1,0,11,1817,1829,Inf,0.0065609622744669,TRUE
"3630",95,"AHR","aryl hydrocarbon receptor",1,8,11,1809,1829,20.5568181818182,0.057645376317874,FALSE
"3631",95,"ANPEP","alanyl aminopeptidase, membrane",1,0,11,1817,1829,Inf,0.0065609622744669,TRUE
"3632",95,"AR","androgen receptor",4,31,8,1786,1829,28.8064516129032,4.99885729866134e-05,TRUE
"3633",95,"CSF1R","colony stimulating factor 1 receptor",1,7,11,1810,1829,23.5064935064935,0.0513942677030672,FALSE
"3634",95,"CYP1A2","cytochrome P450 family 1 subfamily A member 2",1,97,11,1720,1829,1.61199625117151,0.484641716667972,FALSE
"3635",95,"CYP2C19","cytochrome P450 family 2 subfamily C member 19",3,77,9,1740,1829,7.53246753246753,0.0133231235434037,FALSE
"3636",95,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",1,158,11,1659,1829,0.954545454545455,0.665393392483041,FALSE
"3637",95,"CYP3A4","cytochrome P450 family 3 subfamily A member 4",2,95,10,1722,1829,3.62526315789474,0.130051289366936,FALSE
"3638",95,"EGFR","epidermal growth factor receptor",1,14,11,1803,1829,11.7077922077922,0.094365851826813,FALSE
"3639",95,"ESR1","estrogen receptor 1",1,46,11,1771,1829,3.5,0.269007654301018,FALSE
"3640",95,"ESR2","estrogen receptor 2",1,28,11,1789,1829,5.80844155844156,0.17500363320656,FALSE
"3641",95,"FABP1","fatty acid binding protein 1",1,1,11,1816,1829,165.090909090909,0.0130824439225559,FALSE
"3642",95,"FLT1","fms related receptor tyrosine kinase 1",1,6,11,1811,1829,27.4393939393939,0.0451051689254083,FALSE
"3643",95,"FLT4","fms related receptor tyrosine kinase 4",1,4,11,1813,1829,41.2045454545455,0.0324121607415864,FALSE
"3644",95,"GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1",1,34,11,1783,1829,4.76737967914439,0.207502769942318,FALSE
"3645",95,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",1,23,11,1794,1829,7.09090909090909,0.146992697146204,FALSE
"3646",95,"GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",1,25,11,1792,1829,6.51636363636364,0.158300043461987,FALSE
"3647",95,"KDR","kinase insert domain receptor",1,5,11,1812,1829,32.9454545454545,0.0387778702103916,FALSE
"3648",95,"KIT","KIT proto-oncogene, receptor tyrosine kinase",1,7,11,1810,1829,23.5064935064935,0.0513942677030672,FALSE
"3649",95,"MMP25","matrix metallopeptidase 25",1,0,11,1817,1829,Inf,0.0065609622744669,TRUE
"3650",95,"NPC1L1","NPC1 like intracellular cholesterol transporter 1",1,0,11,1817,1829,Inf,0.0065609622744669,TRUE
"3651",95,"NR1H4","nuclear receptor subfamily 1 group H member 4",1,4,11,1813,1829,41.2045454545455,0.0324121607415864,FALSE
"3652",95,"NR1I2","nuclear receptor subfamily 1 group I member 2",1,19,11,1798,1829,8.60287081339713,0.123959186538228,FALSE
"3653",95,"NR3C2","nuclear receptor subfamily 3 group C member 2",1,15,11,1802,1829,10.9212121212121,0.100356816423328,FALSE
"3654",95,"PDGFRB","platelet derived growth factor receptor beta",1,7,11,1810,1829,23.5064935064935,0.0513942677030672,FALSE
"3655",95,"PPARA","peroxisome proliferator activated receptor alpha",1,16,11,1801,1829,10.2329545454545,0.106311432089583,FALSE
"3656",95,"SOAT1","sterol O-acyltransferase 1",1,0,11,1817,1829,Inf,0.0065609622744669,TRUE
"3657",96,"ADORA1","adenosine A1 receptor",1,10,8,1810,1829,22.625,0.0529570448567689,FALSE
"3658",96,"ADORA2A","adenosine A2a receptor",1,7,8,1813,1829,32.375,0.0387673983832931,FALSE
"3659",96,"ADORA2B","adenosine A2b receptor",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3660",96,"ADORA3","adenosine A3 receptor",1,22,8,1798,1829,10.2159090909091,0.107872020604083,FALSE
"3661",96,"ADRA1D","adrenoceptor alpha 1D",1,71,8,1749,1829,3.07922535211268,0.30390085909377,FALSE
"3662",96,"ADRB1","adrenoceptor beta 1",1,50,8,1770,1829,4.425,0.22515204321208,FALSE
"3663",96,"ADRB2","adrenoceptor beta 2",1,51,8,1769,1829,4.33578431372549,0.229074220721131,FALSE
"3664",96,"ATM","ATM serine/threonine kinase",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3665",96,"CSF1R","colony stimulating factor 1 receptor",1,7,8,1813,1829,32.375,0.0387673983832931,FALSE
"3666",96,"CYP1A2","cytochrome P450 family 1 subfamily A member 2",1,97,8,1723,1829,2.22036082474227,0.391494143486668,FALSE
"3667",96,"CYP2C9","cytochrome P450 family 2 subfamily C member 9",1,43,8,1777,1829,5.1656976744186,0.197196494194652,FALSE
"3668",96,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",1,158,8,1662,1829,1.31487341772152,0.559740868828058,FALSE
"3669",96,"FARSB","phenylalanyl-tRNA synthetase subunit beta",1,0,8,1820,1829,Inf,0.00492072170585012,TRUE
"3670",96,"FLT3","fms related receptor tyrosine kinase 3",1,2,8,1818,1829,113.625,0.014697642965351,FALSE
"3671",96,"ITPR1","inositol 1,4,5-trisphosphate receptor type 1",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3672",96,"ITPR2","inositol 1,4,5-trisphosphate receptor type 2",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3673",96,"ITPR3","inositol 1,4,5-trisphosphate receptor type 3",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3674",96,"KIT","KIT proto-oncogene, receptor tyrosine kinase",1,7,8,1813,1829,32.375,0.0387673983832931,FALSE
"3675",96,"LTF","lactotransferrin",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3676",96,"MLNR","motilin receptor",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3677",96,"MPO","myeloperoxidase",1,7,8,1813,1829,32.375,0.0387673983832931,FALSE
"3678",96,"OPRK1","opioid receptor kappa 1",1,24,8,1796,1829,9.35416666666667,0.116743957127171,FALSE
"3679",96,"PDE10A","phosphodiesterase 10A",1,5,8,1815,1829,45.375,0.0292029530490312,FALSE
"3680",96,"PDE11A","phosphodiesterase 11A",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3681",96,"PDE1A","phosphodiesterase 1A",1,7,8,1813,1829,32.375,0.0387673983832931,FALSE
"3682",96,"PDE1B","phosphodiesterase 1B",1,3,8,1817,1829,75.7083333333333,0.0195540072661788,FALSE
"3683",96,"PDE1C","phosphodiesterase 1C",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3684",96,"PDE2A","phosphodiesterase 2A",1,3,8,1817,1829,75.7083333333333,0.0195540072661788,FALSE
"3685",96,"PDE3A","phosphodiesterase 3A",1,9,8,1811,1829,25.1527777777778,0.0482479914886536,FALSE
"3686",96,"PDE3B","phosphodiesterase 3B",1,7,8,1813,1829,32.375,0.0387673983832931,FALSE
"3687",96,"PDE4A","phosphodiesterase 4A",1,11,8,1809,1829,20.5568181818182,0.057645376317874,FALSE
"3688",96,"PDE4B","phosphodiesterase 4B",1,13,8,1807,1829,17.375,0.0669601925802227,FALSE
"3689",96,"PDE4C","phosphodiesterase 4C",1,9,8,1811,1829,25.1527777777778,0.0482479914886536,FALSE
"3690",96,"PDE4D","phosphodiesterase 4D",1,11,8,1809,1829,20.5568181818182,0.057645376317874,FALSE
"3691",96,"PDE5A","phosphodiesterase 5A",1,16,8,1804,1829,14.09375,0.0807789898950358,FALSE
"3692",96,"PDE6A","phosphodiesterase 6A",1,3,8,1817,1829,75.7083333333333,0.0195540072661788,FALSE
"3693",96,"PDE6B","phosphodiesterase 6B",1,3,8,1817,1829,75.7083333333333,0.0195540072661788,FALSE
"3694",96,"PDE6C","phosphodiesterase 6C",1,5,8,1815,1829,45.375,0.0292029530490312,FALSE
"3695",96,"PDE7A","phosphodiesterase 7A",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3696",96,"PDE7B","phosphodiesterase 7B",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3697",96,"PDE8A","phosphodiesterase 8A",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3698",96,"PDE8B","phosphodiesterase 8B",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3699",96,"PDE9A","phosphodiesterase 9A",1,5,8,1815,1829,45.375,0.0292029530490312,FALSE
"3700",96,"PDGFD","platelet derived growth factor D",1,0,8,1820,1829,Inf,0.00492072170585012,TRUE
"3701",96,"PDGFRA","platelet derived growth factor receptor alpha",1,6,8,1814,1829,37.7916666666667,0.0339956976582242,FALSE
"3702",96,"PDGFRB","platelet derived growth factor receptor beta",1,7,8,1813,1829,32.375,0.0387673983832931,FALSE
"3703",96,"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3704",96,"PIK3CB","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3705",96,"PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3706",96,"PLA2G2E","phospholipase A2 group IIE",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"3707",96,"PRKDC","protein kinase, DNA-activated, catalytic subunit",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3708",96,"PTGS1","prostaglandin-endoperoxide synthase 1",1,65,8,1755,1829,3.375,0.282162012917723,FALSE
"3709",96,"PTGS2","prostaglandin-endoperoxide synthase 2",1,66,8,1754,1829,3.3219696969697,0.285826529017406,FALSE
"3710",96,"RYR1","ryanodine receptor 1",1,5,8,1815,1829,45.375,0.0292029530490312,FALSE
"3711",96,"RYR2","ryanodine receptor 2",1,5,8,1815,1829,45.375,0.0292029530490312,FALSE
"3712",96,"RYR3","ryanodine receptor 3",1,2,8,1818,1829,113.625,0.014697642965351,FALSE
"3713",96,"SHH","sonic hedgehog signaling molecule",1,0,8,1820,1829,Inf,0.00492072170585012,TRUE
"3714",96,"SHMT2","serine hydroxymethyltransferase 2",1,3,8,1817,1829,75.7083333333333,0.0195540072661788,FALSE
"3715",96,"SIGMAR1","sigma non-opioid intracellular receptor 1",1,92,8,1728,1829,2.34782608695652,0.375453557894861,FALSE
"3716",96,"SLC6A4","solute carrier family 6 member 4",1,96,8,1724,1829,2.24479166666667,0.388315645106738,FALSE
"3717",96,"SMO","smoothened, frizzled class receptor",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"3718",97,"ABAT","4-aminobutyrate aminotransferase",1,7,7,1814,1829,37.0204081632653,0.0345258866276763,FALSE
"3719",97,"AOC3","amine oxidase copper containing 3",1,1,7,1820,1829,260,0.00873120034264396,FALSE
"3720",97,"CYP1A2","cytochrome P450 family 1 subfamily A member 2",5,93,3,1728,1829,30.9677419354839,1.96831378644402e-05,TRUE
"3721",97,"CYP2C19","cytochrome P450 family 2 subfamily C member 19",1,79,7,1742,1829,3.1500904159132,0.301278880675392,FALSE
"3722",97,"CYP2C8","cytochrome P450 family 2 subfamily C member 8",1,7,7,1814,1829,37.0204081632653,0.0345258866276763,FALSE
"3723",97,"CYP2C9","cytochrome P450 family 2 subfamily C member 9",1,43,7,1778,1829,5.90697674418605,0.177318410764469,FALSE
"3724",97,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",1,158,7,1663,1829,1.50361663652803,0.517622215484893,FALSE
"3725",97,"FAAH","fatty acid amide hydrolase",1,3,7,1818,1829,86.5714285714286,0.0173956231324771,FALSE
"3726",97,"GAD2","glutamate decarboxylase 2",1,3,7,1818,1829,86.5714285714286,0.0173956231324771,FALSE
"3727",97,"GPT","glutamic--pyruvic transaminase",1,4,7,1817,1829,64.8928571428571,0.0217029299899786,FALSE
"3728",97,"GPT2","glutamic--pyruvic transaminase 2",1,4,7,1817,1829,64.8928571428571,0.0217029299899786,FALSE
"3729",97,"GRM1","glutamate metabotropic receptor 1",1,2,7,1819,1829,129.928571428571,0.0130717314850952,FALSE
"3730",97,"GRM5","glutamate metabotropic receptor 5",1,5,7,1816,1829,51.8857142857143,0.0259937066128296,FALSE
"3731",97,"MAOA","monoamine oxidase A",3,31,5,1790,1829,34.6451612903226,0.000308745051234497,TRUE
"3732",97,"MAOB","monoamine oxidase B",1,24,7,1797,1829,10.6964285714286,0.104449190383395,FALSE
"3733",97,"PTGS1","prostaglandin-endoperoxide synthase 1",1,65,7,1756,1829,3.85934065934066,0.2551663963095,FALSE
"3734",97,"PTGS2","prostaglandin-endoperoxide synthase 2",1,66,7,1755,1829,3.7987012987013,0.258546242497546,FALSE
"3735",97,"SLC6A2","solute carrier family 6 member 2",1,68,7,1753,1829,3.6827731092437,0.265265698687297,FALSE
"3736",97,"SLC6A3","solute carrier family 6 member 3",1,55,7,1766,1829,4.58701298701299,0.220619273995452,FALSE
"3737",97,"SLC6A4","solute carrier family 6 member 4",1,96,7,1725,1829,2.56696428571429,0.353899530011235,FALSE
"3738",98,"ADRA1A","adrenoceptor alpha 1A",1,82,6,1740,1829,3.53658536585366,0.277935290567887,FALSE
"3739",98,"ADRA1B","adrenoceptor alpha 1B",1,59,6,1763,1829,4.98022598870056,0.208539297342434,FALSE
"3740",98,"ADRA1D","adrenoceptor alpha 1D",1,71,6,1751,1829,4.11032863849765,0.245426484408911,FALSE
"3741",98,"ASIC1","acid sensing ion channel subunit 1",1,5,6,1817,1829,60.5666666666667,0.0227756241456915,FALSE
"3742",98,"ASIC2","acid sensing ion channel subunit 2",1,2,6,1820,1829,151.666666666667,0.0114440323066759,FALSE
"3743",98,"ASIC3","acid sensing ion channel subunit 3",1,7,6,1815,1829,43.2142857142857,0.0302680074066296,FALSE
"3744",98,"C1R","complement C1r",1,0,6,1822,1829,Inf,0.0038272279934386,TRUE
"3745",98,"C1S","complement C1s",1,0,6,1822,1829,Inf,0.0038272279934386,TRUE
"3746",98,"CTSD","cathepsin D",1,1,6,1821,1829,303.5,0.00764189396939408,TRUE
"3747",98,"F2","coagulation factor II, thrombin",2,11,5,1811,1829,65.8545454545455,0.00096033358679192,TRUE
"3748",98,"GGCX","gamma-glutamyl carboxylase",1,4,6,1818,1829,75.75,0.0190108632040401,FALSE
"3749",98,"HGFAC","HGF activator",1,0,6,1822,1829,Inf,0.0038272279934386,TRUE
"3750",98,"HPN","hepsin",2,3,5,1819,1829,242.533333333333,0.000124933727770497,TRUE
"3751",98,"KLK1","kallikrein 1",1,0,6,1822,1829,Inf,0.0038272279934386,TRUE
"3752",98,"LIPE","lipase E, hormone sensitive type",1,1,6,1821,1829,303.5,0.00764189396939408,TRUE
"3753",98,"PLG","plasminogen",1,1,6,1821,1829,303.5,0.00764189396939408,TRUE
"3754",98,"PRSS1","serine protease 1",2,1,5,1821,1829,728.4,3.76172948301103e-05,TRUE
"3755",98,"PTGS1","prostaglandin-endoperoxide synthase 1",1,65,6,1757,1829,4.50512820512821,0.22717151143275,FALSE
"3756",98,"PTGS2","prostaglandin-endoperoxide synthase 2",1,66,6,1756,1829,4.43434343434343,0.230240030672666,FALSE
"3757",98,"ST14","ST14 transmembrane serine protease matriptase",1,0,6,1822,1829,Inf,0.0038272279934386,TRUE
"3758",98,"TMPRSS2","transmembrane serine protease 2",2,0,5,1822,1829,Inf,1.25620174839356e-05,TRUE
"3759",98,"TPSAB1","tryptase alpha/beta 1",1,1,6,1821,1829,303.5,0.00764189396939408,TRUE
"3760",98,"TRPM7","transient receptor potential cation channel subfamily M member 7",1,2,6,1820,1829,151.666666666667,0.0114440323066759,FALSE
"3761",99,"ABCC8","ATP binding cassette subfamily C member 8",1,13,14,1801,1829,9.8956043956044,0.109260897522675,FALSE
"3762",99,"ACHE","acetylcholinesterase (Cartwright blood group)",1,62,14,1752,1829,2.0184331797235,0.410124081167008,FALSE
"3763",99,"AKR1B1","aldo-keto reductase family 1 member B",1,13,14,1801,1829,9.8956043956044,0.109260897522675,FALSE
"3764",99,"AKR1C1","aldo-keto reductase family 1 member C1",1,10,14,1804,1829,12.8857142857143,0.0868314579152223,FALSE
"3765",99,"ANG","angiogenin",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
